,betweenness,closeness,degree,page rank,hits hub,hits authority
3270447613,0.0,0.4107692307692308,0.003745318352059925,0.000975238099347682,0.0010102666537818686,0.0010102666537818682
408717162,0.0,0.4107692307692308,0.003745318352059925,0.000975238099347682,0.0010102666537818686,0.0010102666537818682
3293206151,0.0,0.413312693498452,0.011235955056179775,0.001816161221525961,0.0012590740159591943,0.0012590740159591932
3201975988,0.0,0.4107692307692308,0.003745318352059925,0.000975238099347682,0.0010102666537818686,0.0010102666537818682
3240349167,0.0,0.4107692307692308,0.003745318352059925,0.000975238099347682,0.0010102666537818686,0.0010102666537818682
3038714572,0.0,0.4107692307692308,0.003745318352059925,0.000975238099347682,0.0010102666537818686,0.0010102666537818682
3081160595,0.0,0.4107692307692308,0.003745318352059925,0.000975238099347682,0.0010102666537818686,0.0010102666537818682
2969887354,0.0,0.4107692307692308,0.003745318352059925,0.000975238099347682,0.0010102666537818686,0.0010102666537818682
2877269332,0.0,0.4107692307692308,0.003745318352059925,0.000975238099347682,0.0010102666537818686,0.0010102666537818682
2208838112,1.6426834877455812e-05,0.413953488372093,0.0149812734082397,0.0025099219971148902,0.0011732523750573312,0.0011732523750573303
3077138539,0.0,0.4107692307692308,0.003745318352059925,0.000975238099347682,0.0010102666537818686,0.0010102666537818682
3083042302,0.0,0.4107692307692308,0.003745318352059925,0.000975238099347682,0.0010102666537818686,0.0010102666537818682
263265080,0.0014540947305425338,0.41459627329192544,0.018726591760299626,0.0031967569684153655,0.0011860100804404721,0.0011860100804404715
3036851230,0.0,0.4107692307692308,0.003745318352059925,0.000975238099347682,0.0010102666537818686,0.0010102666537818682
3015605477,0.0,0.4107692307692308,0.003745318352059925,0.000975238099347682,0.0010102666537818686,0.0010102666537818682
1019673422,0.0017820218991202947,0.41203703703703703,0.00749063670411985,0.0016551122056824657,0.0010193482465028082,0.0010193482465028077
73509664,0.0,0.4107692307692308,0.003745318352059925,0.000975238099347682,0.0010102666537818686,0.0010102666537818682
3051698888,0.006428993832896848,0.413312693498452,0.011235955056179775,0.002435751581425746,0.0010486065350690337,0.001048606535069033
3035211041,0.0,0.4107692307692308,0.003745318352059925,0.000975238099347682,0.0010102666537818686,0.0010102666537818682
1734817550,2.816028836135282e-05,0.4126738794435858,0.011235955056179775,0.0023650036420773952,0.0010813580492186553,0.0010813580492186547
3037264899,0.0,0.4126738794435858,0.011235955056179775,0.001966093603661055,0.0011330172158905763,0.0011330172158905757
579133028,0.0,0.4107692307692308,0.003745318352059925,0.000975238099347682,0.0010102666537818686,0.0010102666537818682
49043059,0.0,0.4107692307692308,0.003745318352059925,0.000975238099347682,0.0010102666537818686,0.0010102666537818682
569382995,6.101395811626444e-05,0.413953488372093,0.018726591760299626,0.0031620751523832942,0.0012060045700407359,0.001206004570040735
51023058,0.00010591397344797698,0.4158878504672897,0.018726591760299626,0.0028079846703430206,0.0013813425921591852,0.001381342592159184
2827812417,0.0,0.41140215716486905,0.00749063670411985,0.0016460381605526058,0.0010469515133324767,0.001046951513332476
1556357336,0.002926323825303428,0.4238095238095238,0.0449438202247191,0.006388014466895407,0.0024123085435545275,0.002412308543554526
3053756746,0.0016406001904464538,0.41203703703703703,0.00749063670411985,0.0016478793592146412,0.0010187886198890132,0.0010187886198890126
134,1.0581531633160752e-05,0.3527080581241744,0.00749063670411985,0.0011682963226743509,0.0009630043124878374,0.0009630043124878374
135,1.0370952185937848e-05,0.3494764397905759,0.00749063670411985,0.0011472893320996548,0.0010189087347950603,0.0010189087347950605
136,0.0,0.419811320754717,0.00749063670411985,0.0012991009901820645,0.0015254686143143835,0.0015254686143143824
137,2.3466906967794015e-05,0.3115519253208868,0.00749063670411985,0.001313993135868421,0.0002771055629221827,0.00027710556292218265
138,0.00014954849963720457,0.3449612403100775,0.011235955056179775,0.001728413996040598,0.0010034390559109467,0.0010034390559109465
139,0.0,0.36675824175824173,0.00749063670411985,0.00115597515132528,0.001353790929346211,0.0013537909293462116
140,2.0110648997227926e-05,0.32800982800982803,0.00749063670411985,0.0012339954555470618,0.00040115494975063206,0.00040115494975063185
141,0.0,0.3513157894736842,0.00749063670411985,0.0011472765994993157,0.0010398663217470962,0.0010398663217470962
142,1.3609028245338122e-05,0.3268053855569155,0.00749063670411985,0.0012594066685829139,0.00038289501744925765,0.00038289501744925733
143,1.1946789001786047e-05,0.33126550868486354,0.00749063670411985,0.0012031213566359024,0.0005020598813188442,0.0005020598813188441
144,0.0,0.36277173913043476,0.00749063670411985,0.0011427379886860883,0.0013327902111295135,0.001332790211129514
145,0.0,0.3513157894736842,0.00749063670411985,0.0011420908291733397,0.0011556348700661803,0.0011556348700661806
146,1.5488158598744053e-05,0.3276073619631902,0.00749063670411985,0.001209658992016695,0.0004914527390730198,0.0004914527390730202
147,3.6373705800080728e-06,0.34765625,0.00749063670411985,0.0011438075592240483,0.0009401094646146301,0.0009401094646146294
148,0.0,0.34675324675324676,0.00749063670411985,0.0011501913702483446,0.0009564209624763581,0.0009564209624763582
149,2.0801736819308837e-05,0.3300370828182942,0.00749063670411985,0.0012255173121339235,0.00047160033760883295,0.00047160033760883295
150,0.006251333992176828,0.3713490959666203,0.0149812734082397,0.002450876548515173,0.001283317035770118,0.001283317035770117
151,1.2439397032506483e-05,0.3440721649484536,0.00749063670411985,0.0011883298195506991,0.0007610893174498525,0.0007610893174498523
152,0.0,0.413953488372093,0.00749063670411985,0.0012655597855305914,0.0015873529872980335,0.0015873529872980324
153,8.212288015397905e-06,0.3622795115332429,0.00749063670411985,0.0011640747544414572,0.001022944732211192,0.0010229447322111919
154,0.0,0.3513157894736842,0.00749063670411985,0.0011506431396398585,0.0011660058369543037,0.0011660058369543037
155,0.0,0.3472041612483745,0.00749063670411985,0.00122781295387389,0.0006778731070056333,0.0006778731070056327
156,2.032677164043132e-05,0.34675324675324676,0.00749063670411985,0.0011639014037291306,0.000831087519815095,0.0008310875198150951
157,0.00013427261253269026,0.35838926174496644,0.00749063670411985,0.001342439652844943,0.0008028926801780377,0.0008028926801780378
158,2.6752273943285178e-05,0.3401273885350318,0.00749063670411985,0.0012416175035855188,0.0005970631654456099,0.0005970631654456098
159,2.3466906967794015e-05,0.31010452961672474,0.00749063670411985,0.0015985517564848202,0.00026769772349723327,0.00026769772349723343
160,2.4357446001443636e-05,0.3508541392904074,0.00749063670411985,0.001198712367785744,0.0007431354699342614,0.0007431354699342617
161,0.0,0.3513157894736842,0.00749063670411985,0.0012114021932696118,0.0007535476654049425,0.000753547665404942
162,0.0,0.4126738794435858,0.00749063670411985,0.0013243819527039814,0.0011627841293110177,0.0011627841293110172
163,0.0015868012315943627,0.413953488372093,0.011235955056179775,0.0018711407856879594,0.0014716792452061725,0.0014716792452061718
164,0.0019041674155013564,0.3541114058355438,0.011235955056179775,0.0017933138800479984,0.0009825765785063554,0.0009825765785063559
165,0.0016452298344059645,0.41459627329192544,0.011235955056179775,0.0018408623415526394,0.0017737622888636315,0.0017737622888636304
166,4.0228983373361165e-06,0.3392630241423126,0.00749063670411985,0.0011400200745003957,0.0006960879563569248,0.0006960879563569251
167,2.2241307373119757e-05,0.3449612403100775,0.00749063670411985,0.001221275561190397,0.0006955903337453586,0.0006955903337453582
